fuel,Ccoef,region,year
delivered coal,27.3,USA,1975
delivered coal,27.3,USA,1990
delivered coal,27.3,USA,2005
delivered coal,27.3,USA,2010
delivered coal,27.3,USA,2015
delivered coal,27.3,USA,2020
delivered coal,27.3,USA,2025
delivered coal,27.3,USA,2030
delivered coal,27.3,USA,2035
delivered coal,27.3,USA,2040
delivered coal,27.3,USA,2045
delivered coal,27.3,USA,2050
delivered coal,27.3,USA,2055
delivered coal,27.3,USA,2060
delivered coal,27.3,USA,2065
delivered coal,27.3,USA,2070
delivered coal,27.3,USA,2075
delivered coal,27.3,USA,2080
delivered coal,27.3,USA,2085
delivered coal,27.3,USA,2090
delivered coal,27.3,USA,2095
delivered coal,27.3,USA,2100
delivered coal,27.3,Africa_Eastern,1975
delivered coal,27.3,Africa_Eastern,1990
delivered coal,27.3,Africa_Eastern,2005
delivered coal,27.3,Africa_Eastern,2010
delivered coal,27.3,Africa_Eastern,2015
delivered coal,27.3,Africa_Eastern,2020
delivered coal,27.3,Africa_Eastern,2025
delivered coal,27.3,Africa_Eastern,2030
delivered coal,27.3,Africa_Eastern,2035
delivered coal,27.3,Africa_Eastern,2040
delivered coal,27.3,Africa_Eastern,2045
delivered coal,27.3,Africa_Eastern,2050
delivered coal,27.3,Africa_Eastern,2055
delivered coal,27.3,Africa_Eastern,2060
delivered coal,27.3,Africa_Eastern,2065
delivered coal,27.3,Africa_Eastern,2070
delivered coal,27.3,Africa_Eastern,2075
delivered coal,27.3,Africa_Eastern,2080
delivered coal,27.3,Africa_Eastern,2085
delivered coal,27.3,Africa_Eastern,2090
delivered coal,27.3,Africa_Eastern,2095
delivered coal,27.3,Africa_Eastern,2100
delivered coal,27.3,Africa_Northern,1975
delivered coal,27.3,Africa_Northern,1990
delivered coal,27.3,Africa_Northern,2005
delivered coal,27.3,Africa_Northern,2010
delivered coal,27.3,Africa_Northern,2015
delivered coal,27.3,Africa_Northern,2020
delivered coal,27.3,Africa_Northern,2025
delivered coal,27.3,Africa_Northern,2030
delivered coal,27.3,Africa_Northern,2035
delivered coal,27.3,Africa_Northern,2040
delivered coal,27.3,Africa_Northern,2045
delivered coal,27.3,Africa_Northern,2050
delivered coal,27.3,Africa_Northern,2055
delivered coal,27.3,Africa_Northern,2060
delivered coal,27.3,Africa_Northern,2065
delivered coal,27.3,Africa_Northern,2070
delivered coal,27.3,Africa_Northern,2075
delivered coal,27.3,Africa_Northern,2080
delivered coal,27.3,Africa_Northern,2085
delivered coal,27.3,Africa_Northern,2090
delivered coal,27.3,Africa_Northern,2095
delivered coal,27.3,Africa_Northern,2100
delivered coal,27.3,Africa_Southern,1975
delivered coal,27.3,Africa_Southern,1990
delivered coal,27.3,Africa_Southern,2005
delivered coal,27.3,Africa_Southern,2010
delivered coal,27.3,Africa_Southern,2015
delivered coal,27.3,Africa_Southern,2020
delivered coal,27.3,Africa_Southern,2025
delivered coal,27.3,Africa_Southern,2030
delivered coal,27.3,Africa_Southern,2035
delivered coal,27.3,Africa_Southern,2040
delivered coal,27.3,Africa_Southern,2045
delivered coal,27.3,Africa_Southern,2050
delivered coal,27.3,Africa_Southern,2055
delivered coal,27.3,Africa_Southern,2060
delivered coal,27.3,Africa_Southern,2065
delivered coal,27.3,Africa_Southern,2070
delivered coal,27.3,Africa_Southern,2075
delivered coal,27.3,Africa_Southern,2080
delivered coal,27.3,Africa_Southern,2085
delivered coal,27.3,Africa_Southern,2090
delivered coal,27.3,Africa_Southern,2095
delivered coal,27.3,Africa_Southern,2100
delivered coal,27.3,Africa_Western,1975
delivered coal,27.3,Africa_Western,1990
delivered coal,27.3,Africa_Western,2005
delivered coal,27.3,Africa_Western,2010
delivered coal,27.3,Africa_Western,2015
delivered coal,27.3,Africa_Western,2020
delivered coal,27.3,Africa_Western,2025
delivered coal,27.3,Africa_Western,2030
delivered coal,27.3,Africa_Western,2035
delivered coal,27.3,Africa_Western,2040
delivered coal,27.3,Africa_Western,2045
delivered coal,27.3,Africa_Western,2050
delivered coal,27.3,Africa_Western,2055
delivered coal,27.3,Africa_Western,2060
delivered coal,27.3,Africa_Western,2065
delivered coal,27.3,Africa_Western,2070
delivered coal,27.3,Africa_Western,2075
delivered coal,27.3,Africa_Western,2080
delivered coal,27.3,Africa_Western,2085
delivered coal,27.3,Africa_Western,2090
delivered coal,27.3,Africa_Western,2095
delivered coal,27.3,Africa_Western,2100
delivered coal,27.3,Australia_NZ,1975
delivered coal,27.3,Australia_NZ,1990
delivered coal,27.3,Australia_NZ,2005
delivered coal,27.3,Australia_NZ,2010
delivered coal,27.3,Australia_NZ,2015
delivered coal,27.3,Australia_NZ,2020
delivered coal,27.3,Australia_NZ,2025
delivered coal,27.3,Australia_NZ,2030
delivered coal,27.3,Australia_NZ,2035
delivered coal,27.3,Australia_NZ,2040
delivered coal,27.3,Australia_NZ,2045
delivered coal,27.3,Australia_NZ,2050
delivered coal,27.3,Australia_NZ,2055
delivered coal,27.3,Australia_NZ,2060
delivered coal,27.3,Australia_NZ,2065
delivered coal,27.3,Australia_NZ,2070
delivered coal,27.3,Australia_NZ,2075
delivered coal,27.3,Australia_NZ,2080
delivered coal,27.3,Australia_NZ,2085
delivered coal,27.3,Australia_NZ,2090
delivered coal,27.3,Australia_NZ,2095
delivered coal,27.3,Australia_NZ,2100
delivered coal,27.3,Brazil,1975
delivered coal,27.3,Brazil,1990
delivered coal,27.3,Brazil,2005
delivered coal,27.3,Brazil,2010
delivered coal,27.3,Brazil,2015
delivered coal,27.3,Brazil,2020
delivered coal,27.3,Brazil,2025
delivered coal,27.3,Brazil,2030
delivered coal,27.3,Brazil,2035
delivered coal,27.3,Brazil,2040
delivered coal,27.3,Brazil,2045
delivered coal,27.3,Brazil,2050
delivered coal,27.3,Brazil,2055
delivered coal,27.3,Brazil,2060
delivered coal,27.3,Brazil,2065
delivered coal,27.3,Brazil,2070
delivered coal,27.3,Brazil,2075
delivered coal,27.3,Brazil,2080
delivered coal,27.3,Brazil,2085
delivered coal,27.3,Brazil,2090
delivered coal,27.3,Brazil,2095
delivered coal,27.3,Brazil,2100
delivered coal,27.3,Canada,1975
delivered coal,27.3,Canada,1990
delivered coal,27.3,Canada,2005
delivered coal,27.3,Canada,2010
delivered coal,27.3,Canada,2015
delivered coal,27.3,Canada,2020
delivered coal,27.3,Canada,2025
delivered coal,27.3,Canada,2030
delivered coal,27.3,Canada,2035
delivered coal,27.3,Canada,2040
delivered coal,27.3,Canada,2045
delivered coal,27.3,Canada,2050
delivered coal,27.3,Canada,2055
delivered coal,27.3,Canada,2060
delivered coal,27.3,Canada,2065
delivered coal,27.3,Canada,2070
delivered coal,27.3,Canada,2075
delivered coal,27.3,Canada,2080
delivered coal,27.3,Canada,2085
delivered coal,27.3,Canada,2090
delivered coal,27.3,Canada,2095
delivered coal,27.3,Canada,2100
delivered coal,27.3,Central America and Caribbean,1975
delivered coal,27.3,Central America and Caribbean,1990
delivered coal,27.3,Central America and Caribbean,2005
delivered coal,27.3,Central America and Caribbean,2010
delivered coal,27.3,Central America and Caribbean,2015
delivered coal,27.3,Central America and Caribbean,2020
delivered coal,27.3,Central America and Caribbean,2025
delivered coal,27.3,Central America and Caribbean,2030
delivered coal,27.3,Central America and Caribbean,2035
delivered coal,27.3,Central America and Caribbean,2040
delivered coal,27.3,Central America and Caribbean,2045
delivered coal,27.3,Central America and Caribbean,2050
delivered coal,27.3,Central America and Caribbean,2055
delivered coal,27.3,Central America and Caribbean,2060
delivered coal,27.3,Central America and Caribbean,2065
delivered coal,27.3,Central America and Caribbean,2070
delivered coal,27.3,Central America and Caribbean,2075
delivered coal,27.3,Central America and Caribbean,2080
delivered coal,27.3,Central America and Caribbean,2085
delivered coal,27.3,Central America and Caribbean,2090
delivered coal,27.3,Central America and Caribbean,2095
delivered coal,27.3,Central America and Caribbean,2100
delivered coal,27.3,Central Asia,1975
delivered coal,27.3,Central Asia,1990
delivered coal,27.3,Central Asia,2005
delivered coal,27.3,Central Asia,2010
delivered coal,27.3,Central Asia,2015
delivered coal,27.3,Central Asia,2020
delivered coal,27.3,Central Asia,2025
delivered coal,27.3,Central Asia,2030
delivered coal,27.3,Central Asia,2035
delivered coal,27.3,Central Asia,2040
delivered coal,27.3,Central Asia,2045
delivered coal,27.3,Central Asia,2050
delivered coal,27.3,Central Asia,2055
delivered coal,27.3,Central Asia,2060
delivered coal,27.3,Central Asia,2065
delivered coal,27.3,Central Asia,2070
delivered coal,27.3,Central Asia,2075
delivered coal,27.3,Central Asia,2080
delivered coal,27.3,Central Asia,2085
delivered coal,27.3,Central Asia,2090
delivered coal,27.3,Central Asia,2095
delivered coal,27.3,Central Asia,2100
delivered coal,27.3,China,1975
delivered coal,27.3,China,1990
delivered coal,27.3,China,2005
delivered coal,27.3,China,2010
delivered coal,27.3,China,2015
delivered coal,27.3,China,2020
delivered coal,27.3,China,2025
delivered coal,27.3,China,2030
delivered coal,27.3,China,2035
delivered coal,27.3,China,2040
delivered coal,27.3,China,2045
